topicId,rank,docId,filename
1,11,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
1,12,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
1,13,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
1,14,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
1,15,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
1,16,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
1,17,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
1,18,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
1,19,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
1,20,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
1,21,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
1,22,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
1,23,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
1,24,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
1,25,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
1,26,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
1,27,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
1,28,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
1,29,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
1,30,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
1,31,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
1,32,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
1,33,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
1,34,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
1,35,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
1,36,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
1,37,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
1,38,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
1,39,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
1,40,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
1,41,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
1,42,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
1,43,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
1,44,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
1,45,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
1,46,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
1,47,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
1,48,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
2,0,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
2,1,11,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run2.txt
2,2,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
2,3,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
2,4,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
2,5,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
2,6,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
2,7,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
2,8,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
2,9,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
2,10,8,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run1.txt
2,11,16,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run1.txt
2,12,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
2,13,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
2,14,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
2,15,6,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run1.txt
2,16,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
2,17,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
2,18,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
2,19,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
2,20,7,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample4_run2.txt
2,21,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
2,22,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
2,23,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
2,24,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
2,25,13,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run2.txt
2,26,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
2,27,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
2,28,1,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run2.txt
2,29,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
2,30,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
2,31,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
2,32,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
2,33,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
2,34,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
2,35,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
2,36,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
2,37,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
2,38,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
2,39,12,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample7_run1.txt
2,40,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
2,41,2,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run1.txt
2,42,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
2,43,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
2,44,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
2,45,10,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample6_run1.txt
2,46,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
2,47,9,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample5_run2.txt
2,48,14,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run1.txt
3,0,19,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run2.txt
3,1,29,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run2.txt
3,2,3,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample2_run2.txt
3,3,39,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run3.txt
3,4,17,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample1_run2.txt
3,5,25,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample6_run2.txt
3,6,5,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run2.txt
3,7,47,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run1.txt
3,8,15,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample8_run2.txt
3,9,24,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample5_run2.txt
3,10,41,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run2.txt
3,11,38,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run2.txt
3,12,4,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample3_run1.txt
3,13,0,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp2_sample1_run1.txt
3,14,48,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample8_run3.txt
3,15,46,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run3.txt
3,16,45,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample7_run1.txt
3,17,44,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run3.txt
3,18,43,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample6_run1.txt
3,19,42,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run3.txt
3,20,40,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample5_run1.txt
3,21,37,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample4_run1.txt
3,22,36,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run3.txt
3,23,35,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run2.txt
3,24,34,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample3_run1.txt
3,25,33,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run3.txt
3,26,32,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run2.txt
3,27,31,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample2_run1.txt
3,28,30,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run3.txt
3,29,28,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp8_sample1_run1.txt
3,30,27,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample8_run2.txt
3,31,26,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample7_run2.txt
3,32,23,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run2.txt
3,33,22,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample4_run1.txt
3,34,21,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run2.txt
3,35,20,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample3_run1.txt
3,36,18,file:/C:/Users/Suzi/Documents/GitHub/compmeth21/SAIGE%20Samples/temp5_sample2_run1.txt
